iteration,best_solution,average_solution
163,3111,3212.3
164,3111,3212.3
165,3111,3207.46
166,3111,3203.24
167,3111,3203.24
168,3111,3187.32
169,3111,3187.32
170,3111,3187.32
171,3111,3172.88
172,3111,3172.88
173,3111,3172.88
174,3111,3172.88
175,3111,3172.0
176,3111,3171.12
177,3111,3169.64
178,3111,3170.26
179,3111,3168.48
180,3111,3168.48
181,3111,3168.48
182,3111,3158.8
183,3111,3149.86
184,3111,3149.86
185,3111,3149.86
186,3111,3145.1
187,3111,3145.1
188,3111,3145.1
189,3111,3144.22
190,3111,3137.76
191,3111,3137.76
192,3111,3130.88
193,3111,3130.88
194,3111,3137.04
195,3111,3131.34
196,3111,3131.34
197,3111,3127.56
198,3111,3122.58
199,3111,3122.58
200,3111,3127.9
201,3111,3127.9
202,3111,3127.9
203,3111,3127.9
204,3111,3134.42
205,3111,3134.42
206,3111,3138.98
207,3111,3138.98
208,3111,3138.98
209,3111,3133.66
210,3111,3133.66
211,3111,3133.66
212,3111,3133.66
213,3111,3133.66
214,3111,3133.66
215,3111,3133.66
216,3111,3133.66
217,3111,3130.02
218,3111,3130.02
219,3111,3123.5
220,3111,3123.5
221,3111,3125.14
222,3111,3125.14
223,3111,3125.14
224,3111,3125.14
225,3111,3133.9
226,3111,3133.9
227,3111,3136.64
228,3111,3136.64
229,3111,3136.64
230,3111,3136.64
231,3111,3136.64
232,3111,3136.64
233,3111,3136.64
234,3111,3136.64
235,3111,3133.9
236,3111,3139.44
237,3111,3139.44
238,3111,3138.12
239,3111,3138.12
240,3111,3138.12
241,3111,3138.12
242,3111,3138.12
243,3111,3138.12
244,3111,3133.56
245,3111,3133.56
246,3111,3144.82
247,3111,3144.82
248,3111,3148.26
249,3111,3148.26
250,3111,3146.62
251,3111,3135.36
252,3111,3135.36
253,3111,3131.92
254,3111,3127.7
255,3111,3127.7
256,3111,3127.7
257,3111,3127.7
258,3111,3127.7
259,3111,3127.7
260,3111,3127.7
261,3111,3141.36
262,3111,3141.36
263,3111,3141.36
264,3111,3141.36
265,3111,3148.0
266,3111,3148.0
267,3111,3148.0
268,3111,3148.0
269,3111,3148.0
270,3111,3148.0
271,3111,3148.0
272,3111,3148.0
273,3111,3148.0
274,3111,3148.0
275,3111,3148.0
276,3111,3146.22
277,3111,3146.22
278,3111,3146.22
279,3111,3132.56
280,3111,3117.64
281,3111,3117.64
282,3111,3117.64
283,3110,3117.62
284,3110,3134.66
285,3110,3134.66
286,3111,3146.6
287,3111,3146.6
288,3111,3146.6
289,3111,3146.6
290,3111,3139.96
291,3111,3139.96
292,3111,3139.96
293,3111,3139.96
294,3111,3139.96
295,3111,3139.96
296,3111,3139.96
297,3111,3139.96
298,3111,3139.96
299,3111,3128.04
300,3111,3128.04
301,3111,3136.12
302,3111,3128.04
303,3111,3137.0
304,3111,3137.0
305,3111,3137.0
306,3111,3143.1
307,3111,3143.1
308,3111,3149.94
309,3111,3149.94
310,3111,3156.52
311,3111,3156.52
312,3111,3156.52
313,3111,3156.52
314,3111,3156.52
315,3111,3156.52
316,3111,3156.52
317,3111,3156.52
318,3111,3159.14
319,3111,3164.38
320,3111,3164.38
321,3111,3164.38
322,3111,3169.92
323,3111,3152.88
324,3111,3152.88
325,3111,3152.88
326,3111,3152.88
327,3111,3157.14
328,3111,3157.14
329,3111,3157.14
330,3111,3157.14
331,3111,3157.14
332,3111,3157.14
333,3111,3161.16
334,3111,3161.16
335,3111,3161.16
336,3111,3155.06
337,3111,3155.06
338,3111,3155.06
339,3111,3155.06
340,3111,3151.04
341,3111,3151.04
342,3111,3151.04
343,3111,3148.42
344,3111,3141.84
345,3111,3141.84
346,3111,3150.78
347,3111,3150.78
348,3111,3146.52
349,3111,3146.52
350,3111,3137.58
351,3111,3137.58
352,3111,3137.58
353,3111,3128.62
354,3111,3128.62
355,3111,3128.62
356,3111,3129.94
357,3111,3129.94
358,3111,3129.94
359,3111,3132.98
360,3111,3132.98
361,3111,3138.0
362,3111,3138.0
363,3111,3143.46
364,3111,3143.46
365,3111,3152.28
366,3111,3152.28
367,3111,3146.74
368,3111,3146.74
369,3111,3146.74
370,3111,3149.78
371,3111,3144.32
372,3111,3149.0
373,3111,3149.0
374,3111,3149.0
375,3111,3156.0
376,3111,3152.96
377,3111,3152.96
378,3111,3146.12
379,3111,3146.12
380,3111,3146.12
381,3111,3146.12
382,3111,3146.12
383,3111,3144.8
384,3111,3144.8
385,3111,3132.78
386,3111,3132.78
387,3111,3132.78
388,3111,3132.78
389,3111,3132.78
390,3111,3132.78
391,3111,3132.78
392,3111,3128.1
393,3111,3125.06
394,3111,3125.06
395,3111,3128.78
396,3111,3128.78
397,3111,3128.78
398,3111,3128.78
399,3111,3128.78
400,3111,3128.78
401,3111,3135.98
402,3111,3135.98
403,3111,3135.98
404,3111,3135.98
405,3111,3135.98
406,3111,3127.02
407,3111,3127.02
408,3111,3127.02
409,3111,3127.02
410,3111,3127.02
411,3111,3127.02
412,3111,3127.02
413,3111,3127.02
414,3111,3132.1
415,3111,3132.1
416,3111,3132.62
417,3111,3132.62
418,3111,3132.62
419,3111,3132.62
420,3111,3132.62
421,3111,3123.8
422,3111,3123.8
423,3111,3123.8
424,3111,3123.8
425,3111,3123.8
426,3111,3123.8
427,3111,3116.6
428,3111,3116.6
429,3111,3116.6
430,3111,3116.6
431,3111,3125.1
432,3111,3125.1
433,3111,3132.88
434,3111,3132.88
435,3111,3132.88
436,3111,3132.88
437,3111,3150.4
438,3111,3134.12
439,3111,3134.12
440,3111,3134.12
441,3111,3134.38
442,3111,3134.38
443,3111,3134.38
444,3111,3144.98
445,3111,3150.24
446,3111,3142.6
447,3111,3142.6
448,3111,3142.6
449,3111,3142.6
450,3111,3142.6
451,3111,3142.6
452,3111,3137.52
453,3111,3137.52
454,3111,3137.52
455,3111,3137.52
456,3111,3137.52
457,3111,3137.52
458,3111,3140.4
459,3111,3140.4
460,3111,3140.4
461,3111,3140.4
462,3111,3142.64
463,3111,3142.64
464,3111,3142.64
465,3111,3142.9
466,3111,3142.9
467,3111,3142.9
468,3111,3142.9
469,3111,3142.9
470,3111,3142.9
471,3111,3142.9
472,3111,3142.9
473,3111,3142.9
474,3111,3140.02
475,3111,3140.02
476,3111,3144.66
477,3111,3144.66
478,3111,3141.7
479,3111,3150.86
480,3111,3150.86
481,3111,3141.7
482,3111,3141.7
483,3111,3146.5
484,3111,3146.5
485,3111,3146.5
486,3111,3146.5
487,3111,3148.48
488,3111,3148.48
489,3111,3148.48
490,3111,3148.48
491,3111,3148.48
492,3111,3146.24
493,3111,3146.24
494,3111,3146.24
495,3111,3146.24
496,3111,3140.98
497,3111,3123.46
498,3111,3118.82
499,3111,3118.82
500,3111,3118.82
501,3111,3118.82
502,3111,3118.82
503,3111,3121.76
504,3111,3121.5
505,3111,3121.5
506,3111,3121.5
507,3111,3118.56
508,3111,3127.52
509,3111,3127.52
510,3111,3127.52
511,3111,3127.52
512,3111,3127.52
513,3111,3127.52
514,3111,3127.52
515,3111,3118.56
516,3111,3118.56
517,3111,3118.56
518,3111,3118.56
519,3111,3118.56
520,3111,3120.68
521,3111,3120.68
522,3111,3120.68
523,3111,3120.68
524,3111,3120.68
525,3111,3120.68
526,3111,3120.68
527,3111,3120.68
528,3111,3120.68
529,3111,3120.68
530,3111,3121.5
531,3111,3121.5
532,3111,3121.5
533,3111,3121.1
534,3111,3126.28
535,3111,3121.1
536,3111,3121.1
537,3111,3121.1
538,3111,3121.1
539,3111,3121.1
540,3111,3121.1
541,3111,3121.1
542,3111,3121.1
543,3111,3119.12
544,3111,3118.3
545,3111,3120.08
546,3111,3123.14
547,3111,3122.62
548,3111,3126.7
549,3111,3126.7
550,3111,3121.92
551,3111,3121.92
552,3111,3122.7
553,3111,3125.56
554,3111,3125.56
555,3111,3125.56
556,3111,3123.78
557,3111,3123.78
558,3111,3123.78
559,3111,3123.78
560,3111,3123.88
561,3111,3130.5
562,3111,3130.5
563,3111,3130.5
564,3111,3130.5
565,3111,3127.3
566,3111,3127.3
567,3111,3124.36
568,3111,3124.36
569,3111,3127.08
570,3111,3127.08
571,3111,3138.32
572,3111,3136.72
573,3111,3136.72
574,3111,3136.72
575,3111,3150.32
576,3111,3150.32
577,3111,3150.32
578,3111,3150.32
579,3111,3145.28
580,3111,3145.28
581,3111,3145.28
582,3111,3145.28
583,3111,3149.92
584,3111,3150.44
585,3111,3150.44
586,3111,3145.8
587,3111,3145.8
588,3111,3148.32
589,3111,3148.32
590,3111,3155.44
591,3111,3155.44
592,3111,3151.76
593,3111,3151.76
594,3111,3151.76
595,3111,3150.98
596,3111,3148.12
597,3111,3148.02
598,3111,3148.02
599,3111,3157.22
600,3111,3157.22
601,3111,3157.22
602,3111,3153.78
603,3111,3152.88
604,3111,3146.4
605,3111,3146.4
606,3111,3146.4
607,3111,3132.8
608,3111,3132.8
609,3111,3132.8
610,3111,3132.8
611,3111,3132.8
612,3111,3123.6
613,3111,3123.6
614,3111,3123.6
615,3111,3124.22
616,3111,3136.26
617,3111,3143.54
618,3111,3143.54
619,3111,3143.54
620,3111,3143.54
621,3111,3143.54
622,3111,3143.54
623,3111,3143.54
624,3111,3143.54
625,3111,3147.6
626,3111,3147.6
627,3111,3147.6
628,3111,3147.6
629,3111,3147.6
630,3111,3147.6
631,3111,3147.6
632,3111,3147.6
633,3111,3147.6
634,3111,3147.6
635,3111,3147.6
636,3111,3147.6
637,3111,3147.6
638,3111,3147.6
639,3111,3147.6
640,3111,3151.06
641,3111,3150.94
642,3111,3150.94
643,3111,3150.94
644,3111,3150.94
645,3111,3150.94
646,3111,3150.94
647,3111,3149.68
648,3111,3149.28
649,3111,3151.44
650,3111,3151.44
651,3111,3151.44
652,3111,3151.44
653,3111,3151.44
654,3111,3155.3
655,3111,3155.3
656,3111,3159.26
657,3111,3159.26
658,3111,3159.26
659,3111,3150.34
660,3111,3146.48
661,3111,3146.48
662,3111,3146.48
663,3111,3146.48
664,3111,3150.18
665,3111,3150.18
666,3111,3150.18
667,3111,3150.18
668,3111,3140.7
669,3111,3133.42
670,3111,3133.42
671,3111,3133.42
672,3111,3133.42
673,3111,3130.78
674,3111,3130.78
675,3111,3130.78
676,3111,3130.78
677,3111,3130.78
678,3111,3130.78
679,3111,3130.78
680,3111,3130.78
681,3111,3125.66
682,3111,3125.66
683,3111,3125.66
684,3111,3126.12
685,3111,3126.12
686,3111,3123.96
687,3111,3126.82
688,3111,3126.82
689,3111,3120.0
690,3111,3120.0
691,3111,3120.0
692,3111,3116.54
693,3111,3116.54
694,3111,3122.78
695,3111,3122.78
696,3111,3122.78
697,3111,3127.18
698,3111,3124.66
699,3111,3124.66
700,3111,3124.66
701,3111,3124.66
702,3111,3124.66
703,3111,3124.66
704,3111,3141.28
705,3111,3141.28
706,3111,3141.28
707,3111,3136.88
708,3111,3136.88
709,3111,3136.88
710,3111,3136.88
711,3111,3136.88
712,3111,3136.88
713,3111,3136.42
714,3111,3136.42
715,3111,3136.42
716,3111,3136.42
717,3111,3133.86
718,3111,3133.86
719,3111,3133.86
720,3111,3133.86
721,3111,3143.1
722,3111,3143.1
723,3111,3148.98
724,3111,3154.5
725,3111,3154.5
726,3111,3148.62
727,3111,3148.62
728,3111,3161.42
729,3111,3161.42
730,3111,3173.04
731,3111,3163.8
732,3111,3163.8
733,3111,3145.48
734,3111,3145.48
735,3111,3145.48
736,3111,3145.48
737,3111,3129.4
738,3111,3119.94
739,3111,3119.94
740,3111,3119.94
741,3111,3119.94
742,3111,3119.94
743,3111,3138.42
744,3111,3138.92
745,3111,3138.92
746,3111,3120.44
747,3111,3126.26
748,3111,3131.96
749,3111,3136.5
750,3111,3130.68
751,3111,3122.28
752,3111,3116.58
753,3111,3116.58
754,3111,3116.08
755,3111,3116.08
756,3111,3116.08
757,3111,3116.08
758,3111,3116.08
759,3111,3116.08
760,3111,3122.26
761,3111,3122.26
762,3111,3122.26
763,3111,3122.26
764,3111,3122.26
765,3111,3122.26
766,3111,3122.26
767,3111,3122.26
768,3111,3122.26
769,3111,3122.26
770,3111,3122.26
771,3111,3129.44
772,3111,3129.44
773,3111,3128.9
774,3111,3128.9
775,3111,3128.9
776,3111,3128.9
777,3111,3128.9
778,3111,3128.9
779,3111,3132.7
780,3111,3139.9
781,3111,3139.9
782,3111,3139.9
783,3111,3139.9
784,3111,3139.9
785,3111,3139.9
786,3111,3139.9
787,3111,3139.9
788,3111,3139.9
789,3111,3139.9
790,3111,3142.04
791,3111,3142.04
792,3111,3147.64
793,3111,3142.04
794,3111,3142.04
795,3111,3146.6
796,3111,3146.6
797,3111,3146.6
798,3111,3143.32
799,3111,3143.32
800,3111,3143.32
801,3111,3143.32
802,3111,3143.32
803,3111,3143.32
804,3111,3138.78
805,3111,3134.22
806,3111,3134.22
807,3111,3134.22
808,3111,3134.22
809,3111,3134.22
810,3111,3134.22
811,3111,3134.22
812,3111,3134.22
813,3111,3134.22
814,3111,3134.22
815,3111,3138.14
816,3111,3138.14
817,3111,3135.32
818,3111,3135.32
819,3111,3128.14
820,3111,3124.34
821,3111,3124.34
822,3111,3129.12
823,3111,3126.98
824,3111,3126.98
825,3111,3126.98
826,3111,3136.82
827,3111,3135.72
828,3111,3135.72
829,3111,3129.54
830,3111,3125.62
831,3111,3132.58
832,3111,3138.18
833,3111,3138.18
834,3111,3138.18
835,3111,3138.18
836,3111,3138.18
837,3111,3138.18
838,3111,3132.58
839,3111,3132.58
840,3111,3132.58
841,3111,3137.98
842,3111,3131.02
843,3111,3131.02
844,3111,3131.02
845,3111,3135.56
846,3111,3135.56
847,3111,3135.56
848,3111,3135.56
849,3111,3135.56
850,3111,3135.56
851,3111,3135.56
852,3111,3142.22
853,3111,3142.22
854,3111,3142.22
855,3111,3142.92
856,3111,3147.36
857,3111,3147.36
858,3111,3147.36
859,3111,3147.36
860,3111,3140.7
861,3111,3140.7
862,3111,3140.7
863,3111,3140.7
864,3111,3140.7
865,3111,3140.0
866,3111,3140.0
867,3111,3142.82
868,3111,3138.04
869,3111,3138.04
870,3111,3144.68
871,3111,3144.68
872,3111,3162.22
873,3111,3165.32
874,3111,3173.52
875,3111,3155.98
876,3111,3147.78
877,3111,3143.24
878,3111,3143.24
879,3111,3146.24
880,3111,3146.24
881,3111,3136.4
882,3111,3144.38
883,3111,3139.94
884,3111,3139.94
885,3111,3139.94
886,3111,3139.94
887,3111,3139.94
888,3111,3139.94
889,3111,3139.94
890,3111,3139.94
891,3111,3139.94
892,3111,3139.94
893,3111,3139.94
894,3111,3139.94
895,3111,3139.94
896,3111,3139.94
897,3111,3140.12
898,3111,3140.12
899,3111,3140.12
900,3111,3143.36
901,3111,3143.36
902,3111,3140.12
903,3111,3140.12
904,3111,3140.12
905,3111,3134.54
906,3111,3134.54
907,3111,3134.54
908,3111,3137.22
909,3111,3138.08
910,3111,3138.08
911,3111,3138.08
912,3111,3138.08
913,3111,3138.08
914,3111,3138.08
915,3111,3138.08
916,3111,3138.08
917,3111,3138.08
918,3111,3136.8
919,3111,3136.8
920,3111,3136.8
921,3111,3136.8
922,3111,3147.04
923,3111,3154.4
924,3111,3147.76
925,3111,3147.76
926,3111,3147.76
927,3111,3147.76
928,3111,3147.76
929,3111,3152.36
930,3111,3155.8
931,3111,3154.94
932,3111,3152.26
933,3111,3150.54
934,3111,3145.94
935,3111,3145.94
936,3111,3145.94
937,3111,3139.0
938,3111,3139.0
939,3111,3139.0
940,3111,3139.0
941,3111,3139.0
942,3111,3139.0
943,3111,3139.0
944,3111,3141.18
945,3111,3137.74
946,3111,3137.74
947,3111,3137.74
948,3111,3137.74
949,3111,3130.38
950,3111,3130.38
951,3111,3130.38
952,3111,3130.38
953,3111,3130.38
954,3111,3130.38
955,3111,3143.54
956,3111,3143.54
957,3111,3143.54
958,3111,3149.3
959,3111,3141.32
960,3111,3141.32
961,3111,3141.32
962,3111,3141.32
963,3111,3141.32
964,3111,3141.32
965,3111,3141.32
966,3111,3141.32
967,3111,3141.32
968,3111,3142.28
969,3111,3129.12
970,3111,3129.12
971,3111,3129.12
972,3111,3129.12
973,3111,3129.12
974,3111,3129.12
975,3111,3129.12
976,3111,3129.12
977,3111,3130.28
978,3111,3130.28
979,3111,3126.98
980,3111,3128.8
981,3111,3128.8
982,3111,3128.8
983,3111,3128.8
984,3111,3128.8
985,3111,3127.64
986,3111,3119.54
987,3111,3119.54
988,3111,3119.54
989,3111,3119.54
990,3111,3119.54
991,3111,3119.54
992,3111,3119.54
993,3111,3119.54
994,3111,3119.54
995,3111,3119.54
996,3111,3119.54
997,3111,3119.54
998,3111,3119.54
999,3111,3119.54
1000,3111,3119.54
1001,3111,3121.6
1002,3111,3121.6
1003,3111,3124.14
1004,3111,3127.26
1005,3111,3127.26
1006,3111,3127.26
1007,3111,3131.76
1008,3111,3129.22
1009,3111,3129.22
1010,3111,3129.22
1011,3111,3129.22
1012,3111,3129.22
1013,3111,3129.22
1014,3111,3123.46
1015,3111,3123.46
1016,3111,3123.46
1017,3111,3123.46
1018,3111,3123.46
1019,3111,3123.46
1020,3111,3121.64
1021,3111,3121.64
1022,3111,3121.64
1023,3111,3123.4
1024,3111,3121.64
1025,3111,3122.16
1026,3111,3120.1
1027,3111,3120.1
1028,3111,3120.1
1029,3111,3120.1
1030,3111,3120.1
1031,3111,3120.1
1032,3111,3120.1
1033,3111,3124.66
1034,3111,3124.66
1035,3111,3124.66
1036,3111,3124.66
1037,3111,3124.66
1038,3111,3124.66
1039,3111,3120.16
1040,3111,3125.36
1041,3111,3125.36
1042,3111,3125.36
1043,3111,3136.34
1044,3111,3130.4
1045,3111,3128.18
1046,3111,3128.18
1047,3111,3128.18
1048,3111,3128.18
1049,3111,3128.18
1050,3111,3128.18
1051,3111,3123.62
1052,3111,3123.62
1053,3111,3130.86
1054,3111,3130.86
1055,3111,3132.06
1056,3111,3132.06
1057,3111,3140.9
1058,3111,3140.9
1059,3111,3140.9
1060,3111,3140.9
1061,3111,3140.9
1062,3111,3140.9
1063,3111,3140.9
1064,3111,3140.9
1065,3111,3145.82
1066,3111,3145.82
1067,3111,3148.14
1068,3111,3142.14
1069,3111,3142.14
1070,3111,3142.14
1071,3111,3142.14
1072,3111,3142.14
1073,3111,3134.9
1074,3111,3134.9
1075,3111,3132.58
1076,3111,3132.58
1077,3111,3132.58
1078,3111,3128.4
1079,3111,3128.4
1080,3111,3128.4
1081,3111,3139.28
1082,3111,3139.28
1083,3111,3139.28
1084,3111,3138.76
1085,3111,3139.46
1086,3111,3143.82
1087,3111,3150.28
1088,3111,3150.28
1089,3111,3150.28
1090,3111,3153.86
1091,3111,3150.28
1092,3111,3150.28
1093,3111,3150.28
1094,3111,3149.64
1095,3111,3143.18
1096,3111,3141.64
1097,3111,3141.64
1098,3111,3141.64
1099,3111,3141.64
1100,3111,3141.64
1101,3111,3141.64
1102,3111,3149.1
1103,3111,3149.1
1104,3111,3149.1
1105,3111,3149.1
1106,3111,3149.1
1107,3111,3149.1
1108,3111,3149.1
1109,3111,3149.1
1110,3111,3149.1
1111,3111,3149.1
1112,3111,3155.48
1113,3111,3151.12
1114,3111,3166.98
1115,3111,3166.98
1116,3111,3166.98
1117,3111,3158.14
1118,3111,3157.2
1119,3111,3157.2
1120,3111,3157.2
1121,3111,3157.2
1122,3111,3157.2
1123,3111,3157.2
1124,3111,3157.2
1125,3111,3157.2
1126,3111,3157.2
1127,3111,3157.2
1128,3111,3157.2
1129,3111,3148.96
1130,3111,3137.66
1131,3111,3137.66
1132,3111,3137.66
1133,3111,3137.66
1134,3111,3137.66
1135,3111,3137.66
1136,3111,3137.66
1137,3111,3126.78
1138,3111,3126.78
1139,3111,3126.78
1140,3111,3126.78
1141,3111,3126.78
1142,3111,3126.78
1143,3111,3126.78
1144,3111,3126.78
1145,3111,3133.6
1146,3111,3133.6
1147,3111,3132.9
1148,3111,3132.9
1149,3111,3132.9
1150,3111,3132.9
1151,3111,3132.9
1152,3111,3151.24
1153,3111,3167.48
1154,3111,3167.48
1155,3111,3167.48
1156,3111,3167.48
1157,3111,3167.48
1158,3111,3167.48
1159,3111,3175.76
1160,3111,3175.76
1161,3111,3175.76
1162,3111,3175.76
1163,3111,3175.76
1164,3111,3175.76
1165,3111,3186.52
1166,3111,3194.0
1167,3111,3182.88
1168,3111,3188.16
1169,3111,3188.16
1170,3111,3176.24
1171,3111,3168.78
1172,3111,3168.78
1173,3111,3174.16
1174,3111,3168.88
1175,3111,3182.24
1176,3111,3182.24
1177,3111,3182.24
1178,3111,3174.62
1179,3111,3174.62
1180,3111,3174.62
1181,3111,3174.62
1182,3111,3166.34
1183,3111,3170.9
1184,3111,3180.56
1185,3111,3180.56
1186,3111,3175.44
1187,3111,3175.44
1188,3111,3177.82
1189,3111,3175.44
1190,3111,3175.44
1191,3111,3180.04
1192,3111,3178.24
1193,3111,3193.4
1194,3111,3180.44
1195,3111,3180.44
1196,3111,3184.3
1197,3111,3184.2
1198,3111,3184.2
1199,3111,3180.34
1200,3111,3173.56
1201,3111,3178.82
1202,3111,3178.82
1203,3111,3187.78
1204,3111,3187.78
1205,3111,3187.78
1206,3111,3187.78
1207,3111,3189.98
1208,3111,3199.32
1209,3111,3199.32
1210,3111,3199.32
1211,3111,3197.12
1212,3111,3197.12
1213,3111,3197.12
1214,3111,3197.12
1215,3111,3203.02
1216,3111,3196.22
1217,3111,3196.22
1218,3111,3198.08
1219,3111,3201.88
1220,3111,3200.02
1221,3111,3200.02
1222,3111,3191.06
1223,3111,3191.06
1224,3111,3191.06
1225,3111,3191.06
1226,3111,3191.06
1227,3111,3191.06
1228,3111,3191.06
1229,3111,3200.28
1230,3111,3200.28
1231,3111,3200.28
1232,3111,3195.72
1233,3111,3189.82
1234,3111,3189.82
1235,3111,3189.82
1236,3111,3203.32
1237,3111,3212.06
1238,3111,3199.82
1239,3111,3202.02
1240,3111,3207.78
1241,3111,3205.58
1242,3111,3205.58
1243,3111,3205.58
1244,3111,3205.58
1245,3111,3205.58
1246,3111,3221.4
1247,3111,3221.4
1248,3111,3213.1
1249,3111,3210.86
1250,3111,3210.86
1251,3111,3210.86
1252,3111,3210.86
1253,3111,3201.2
1254,3111,3201.2
1255,3111,3201.2
1256,3111,3195.82
1257,3111,3195.82
1258,3111,3185.54
1259,3111,3190.94
1260,3111,3190.94
1261,3111,3186.78
1262,3111,3186.78
1263,3111,3186.78
1264,3111,3186.78
1265,3111,3186.78
1266,3111,3169.08
1267,3111,3169.08
1268,3111,3169.08
1269,3111,3169.08
1270,3111,3169.08
1271,3111,3166.88
1272,3111,3171.88
1273,3111,3153.54
1274,3111,3154.82
1275,3111,3149.42
1276,3111,3152.58
1277,3111,3154.66
1278,3111,3154.66
1279,3111,3136.7
1280,3111,3136.7
1281,3111,3132.9
1282,3111,3140.48
1283,3111,3137.32
1284,3111,3137.32
1285,3111,3137.32
1286,3111,3137.32
1287,3111,3134.1
1288,3111,3134.1
1289,3111,3134.1
1290,3111,3134.1
1291,3111,3134.1
1292,3111,3134.1
1293,3111,3132.82
1294,3111,3132.82
1295,3111,3138.72
1296,3111,3136.64
1297,3111,3144.14
1298,3111,3144.14
1299,3111,3138.24
1300,3111,3131.76
1301,3111,3131.76
1302,3111,3131.76
1303,3111,3131.76
1304,3111,3131.76
1305,3111,3131.76
1306,3111,3131.76
1307,3111,3131.76
1308,3111,3131.76
1309,3111,3124.26
1310,3111,3120.3
1311,3111,3124.66
1312,3111,3124.66
1313,3111,3124.66
1314,3111,3128.54
1315,3111,3128.54
1316,3111,3128.54
1317,3111,3128.54
1318,3111,3128.54
1319,3111,3125.68
1320,3111,3125.68
1321,3111,3125.68
1322,3111,3125.68
1323,3111,3133.22
1324,3111,3133.22
1325,3111,3133.22
1326,3111,3127.84
1327,3111,3127.84
1328,3111,3127.84
1329,3111,3127.84
1330,3111,3127.84
1331,3111,3128.36
1332,3111,3125.5
1333,3111,3124.98
1334,3111,3121.36
1335,3111,3121.36
1336,3111,3121.36
1337,3111,3121.36
1338,3111,3124.04
1339,3111,3124.04
1340,3111,3124.04
1341,3111,3124.04
1342,3111,3113.68
1343,3111,3113.68
1344,3111,3113.68
1345,3111,3113.68
1346,3111,3113.68
1347,3111,3113.68
1348,3111,3118.84
1349,3111,3120.96
1350,3111,3120.96
1351,3111,3120.96
1352,3111,3120.96
1353,3111,3120.96
1354,3111,3120.96
1355,3111,3120.96
1356,3111,3120.96
1357,3111,3120.96
1358,3111,3118.28
1359,3111,3118.28
1360,3111,3118.28
