iteration,best_solution,average_solution
4575,25778,25968.08
4576,25778,25968.08
4577,25778,25968.08
4578,25778,25968.08
4579,25778,25968.08
4580,25778,25968.08
4581,25778,25968.08
4582,25778,25968.08
4583,25778,25968.08
4584,25778,25968.08
4585,25778,25968.08
4586,25778,25968.08
4587,25778,25999.96
4588,25778,25999.96
4589,25778,26005.96
4590,25778,26005.96
4591,25778,26005.96
4592,25778,26005.96
4593,25778,26005.96
4594,25778,26005.96
4595,25778,26005.96
4596,25778,26005.96
4597,25778,26005.96
4598,25778,26005.96
4599,25778,26005.96
4600,25778,25998.76
4601,25778,26081.58
4602,25778,26081.58
4603,25778,26081.58
4604,25778,26110.24
4605,25778,26110.24
4606,25778,26156.02
4607,25778,26156.02
4608,25778,26156.02
4609,25778,26156.02
4610,25778,26235.6
4611,25778,26235.6
4612,25778,26189.82
4613,25778,26189.82
4614,25778,26189.82
4615,25778,26189.82
4616,25778,26189.82
4617,25778,26204.32
4618,25778,26204.32
4619,25778,26204.32
4620,25778,26204.32
4621,25778,26121.5
4622,25778,26121.5
4623,25778,26121.5
4624,25778,26121.5
4625,25778,26121.5
4626,25778,26121.5
4627,25778,26121.5
4628,25778,26089.62
4629,25778,26089.62
4630,25778,26089.62
4631,25778,26089.62
4632,25778,26089.62
4633,25778,26010.04
4634,25778,26123.72
4635,25778,26123.72
4636,25778,26123.72
4637,25778,26123.72
4638,25778,26123.72
4639,25778,26123.72
4640,25778,26123.72
4641,25778,26217.42
4642,25778,26217.42
4643,25778,26217.42
4644,25778,26244.8
4645,25778,26244.8
4646,25778,26244.8
4647,25778,26244.8
4648,25778,26244.8
4649,25778,26244.8
4650,25778,26244.8
4651,25778,26244.8
4652,25778,26244.8
4653,25778,26244.8
4654,25778,26244.8
4655,25778,26244.8
4656,25778,26244.8
4657,25778,26244.8
4658,25778,26131.12
4659,25778,26131.12
4660,25778,26037.42
4661,25778,26037.42
4662,25778,26037.42
4663,25778,26037.42
4664,25778,26050.08
4665,25778,26050.08
4666,25778,26050.08
4667,25778,26050.08
4668,25778,26050.08
4669,25778,26050.08
4670,25778,25963.9
4671,25778,25963.9
4672,25778,25963.9
4673,25778,26044.16
4674,25778,26044.16
4675,25778,26044.16
4676,25778,26044.16
4677,25778,26184.4
4678,25778,26184.4
4679,25778,26184.4
4680,25778,26184.4
4681,25778,26184.4
4682,25778,26184.4
4683,25778,26184.4
4684,25778,26184.4
4685,25778,26044.16
4686,25778,26044.16
4687,25778,26044.16
4688,25778,26015.5
4689,25778,26096.56
4690,25778,25979.36
4691,25778,25979.36
4692,25778,25979.36
4693,25778,25979.36
4694,25778,25979.36
4695,25778,25979.36
4696,25778,25979.36
4697,25778,25979.36
4698,25778,25979.36
4699,25778,25979.36
4700,25778,26003.16
4701,25778,26003.16
4702,25778,26003.16
4703,25778,26121.98
4704,25778,26121.98
4705,25778,26240.82
4706,25778,26240.82
4707,25778,26240.82
4708,25778,26240.82
4709,25778,26286.94
4710,25778,26205.88
4711,25778,26205.88
4712,25778,26205.88
4713,25778,26205.88
4714,25778,26205.88
4715,25778,26205.88
4716,25778,26205.88
4717,25778,26087.04
4718,25778,26087.04
4719,25778,26087.04
4720,25778,26087.04
4721,25778,26087.04
4722,25778,26087.04
4723,25778,26087.04
4724,25778,26087.04
4725,25778,26087.04
4726,25778,26087.04
4727,25778,26087.04
4728,25778,26087.04
4729,25778,26087.04
4730,25778,26087.04
4731,25778,26087.04
4732,25778,26087.04
4733,25778,26087.04
4734,25778,26087.04
4735,25778,26087.04
4736,25778,26195.96
4737,25778,26195.96
4738,25778,26195.96
4739,25778,26195.96
4740,25778,26195.96
4741,25778,26195.96
4742,25778,26195.96
4743,25778,26195.96
4744,25778,26077.14
4745,25778,26077.14
4746,25778,26077.14
4747,25778,26077.14
4748,25778,26077.14
4749,25778,26077.14
4750,25778,26090.4
4751,25778,26090.4
4752,25778,26066.6
4753,25778,26066.6
4754,25778,26066.6
4755,25778,26066.6
4756,25778,26181.76
4757,25778,26181.76
4758,25778,26181.76
4759,25778,26101.5
4760,25778,26101.5
4761,25778,26101.5
4762,25778,26101.5
4763,25778,26088.84
4764,25778,26088.84
4765,25778,26088.84
4766,25778,26088.84
4767,25778,26088.84
4768,25778,26144.76
4769,25778,26144.76
4770,25778,26144.76
4771,25778,26144.76
4772,25778,26233.42
4773,25778,26233.42
4774,25778,26233.42
4775,25778,26233.42
4776,25778,26233.42
4777,25778,26285.1
4778,25778,26285.1
4779,25778,26285.1
4780,25778,26285.1
4781,25778,26285.1
4782,25778,26285.1
4783,25778,26285.1
4784,25778,26285.1
4785,25778,26329.94
4786,25778,26289.3
4787,25778,26237.62
4788,25778,26237.62
4789,25778,26315.76
4790,25778,26315.76
4791,25778,26315.76
4792,25778,26269.64
4793,25778,26269.64
4794,25778,26269.64
4795,25778,26269.64
4796,25778,26269.64
4797,25778,26245.52
4798,25778,26156.86
4799,25778,26156.86
4800,25778,26156.86
4801,25778,26156.86
4802,25778,26203.56
4803,25778,26203.56
4804,25778,26203.56
4805,25778,26203.56
4806,25778,26203.56
4807,25778,26203.56
4808,25778,26203.56
4809,25778,26203.56
4810,25778,26203.56
4811,25778,26203.56
4812,25778,26277.38
4813,25778,26277.38
4814,25778,26245.58
4815,25778,26382.94
4816,25778,26382.94
4817,25778,26382.94
4818,25778,26451.26
4819,25778,26469.5
4820,25778,26560.42
4821,25778,26560.42
4822,25778,26560.42
4823,25778,26482.28
4824,25778,26482.28
4825,25778,26373.36
4826,25778,26461.8
4827,25778,26461.8
4828,25778,26461.8
4829,25778,26461.8
4830,25778,26461.8
4831,25778,26461.8
4832,25778,26461.8
4833,25778,26461.8
4834,25778,26416.96
4835,25778,26416.96
4836,25778,26416.96
4837,25778,26416.96
4838,25778,26416.96
4839,25778,26442.34
4840,25778,26351.42
4841,25778,26351.42
4842,25778,26351.42
4843,25778,26351.42
4844,25778,26351.42
4845,25778,26351.42
4846,25778,26351.42
4847,25778,26298.36
4848,25778,26298.36
4849,25778,26298.36
4850,25778,26298.36
4851,25778,26428.74
4852,25778,26331.58
4853,25778,26432.04
4854,25778,26432.04
4855,25778,26432.04
4856,25778,26316.88
4857,25778,26423.16
4858,25778,26423.16
4859,25778,26423.16
4860,25778,26423.16
4861,25778,26423.16
4862,25778,26423.16
4863,25778,26423.16
4864,25778,26423.16
4865,25778,26483.28
4866,25778,26483.28
4867,25778,26483.28
4868,25778,26483.28
4869,25778,26483.28
4870,25778,26393.06
4871,25778,26393.06
4872,25778,26346.36
4873,25778,26346.36
4874,25778,26245.9
4875,25778,26245.9
4876,25778,26245.9
4877,25778,26245.9
4878,25778,26245.9
4879,25778,26139.62
4880,25778,26139.62
4881,25778,26139.62
4882,25778,26139.62
4883,25778,26139.62
4884,25778,26139.62
4885,25778,26139.62
4886,25778,26139.62
4887,25778,26114.24
4888,25778,26054.12
4889,25778,26035.88
4890,25778,26169.12
4891,25778,26169.12
4892,25778,26169.12
4893,25778,26169.12
4894,25778,26169.12
4895,25778,26169.12
4896,25778,26195.84
4897,25778,26195.84
4898,25778,26195.84
4899,25778,26195.84
4900,25778,26195.84
4901,25778,26195.84
4902,25778,26195.84
4903,25778,26258.86
4904,25778,26258.86
4905,25778,26258.86
4906,25778,26258.86
4907,25778,26258.86
4908,25778,26258.86
4909,25778,26320.7
4910,25778,26320.7
4911,25778,26320.7
4912,25778,26320.7
4913,25778,26320.7
4914,25778,26320.7
4915,25778,26320.7
4916,25778,26320.7
4917,25778,26320.7
4918,25778,26320.7
4919,25778,26320.7
4920,25778,26333.42
4921,25778,26333.42
4922,25778,26333.42
4923,25778,26333.42
4924,25778,26333.42
4925,25778,26333.42
4926,25778,26333.42
4927,25778,26333.42
4928,25778,26293.26
4929,25778,26293.26
4930,25778,26293.26
4931,25778,26420.82
4932,25778,26394.1
4933,25778,26394.1
4934,25778,26394.1
4935,25778,26394.1
4936,25778,26394.1
4937,25778,26394.1
4938,25778,26305.66
4939,25778,26243.82
4940,25778,26243.82
4941,25778,26243.82
4942,25778,26243.82
4943,25778,26203.62
4944,25778,26216.28
4945,25778,26216.28
4946,25778,26216.28
4947,25778,26122.44
4948,25778,26122.44
4949,25778,26122.44
4950,25778,26122.44
4951,25778,26122.44
4952,25778,26122.44
4953,25778,26122.44
4954,25778,26122.44
4955,25778,26101.68
4956,25778,26101.68
4957,25778,26101.68
4958,25778,26101.68
4959,25778,26101.68
4960,25778,26101.68
4961,25778,26101.68
4962,25778,26101.68
4963,25778,26067.96
4964,25778,26067.96
4965,25778,26081.5
4966,25778,26081.5
4967,25778,26081.5
4968,25778,26081.5
4969,25778,26081.5
4970,25778,26081.5
4971,25778,25948.26
4972,25778,25948.26
4973,25778,25948.26
4974,25778,25948.26
4975,25778,25885.24
4976,25778,25885.24
4977,25778,25885.24
4978,25778,25885.24
4979,25778,25885.24
4980,25778,25885.24
4981,25778,25885.24
4982,25778,25930.2
4983,25778,25939.44
4984,25778,25998.78
4985,25778,26020.14
4986,25778,26020.14
4987,25778,25975.18
4988,25778,25975.18
4989,25778,25975.18
4990,25778,25962.52
4991,25778,25962.52
4992,25778,25962.52
4993,25778,25962.52
4994,25778,25962.52
4995,25778,25962.52
4996,25778,25962.52
4997,25778,25962.52
4998,25778,25962.52
4999,25778,25962.52
5000,25778,25962.52
5001,25778,25962.52
5002,25778,25962.52
5003,25778,26001.66
5004,25778,26001.66
5005,25778,26001.66
5006,25778,26001.66
5007,25778,26001.66
5008,25778,26001.66
5009,25778,26001.66
5010,25778,26001.66
5011,25778,26001.66
5012,25778,26001.66
5013,25778,26105.2
5014,25778,26105.2
5015,25778,26001.66
5016,25778,26001.66
5017,25778,26001.66
5018,25778,26001.66
5019,25778,25988.12
5020,25778,25988.12
5021,25778,25988.12
5022,25778,25988.12
5023,25778,25988.12
5024,25778,25988.12
5025,25778,25988.12
5026,25778,25988.12
5027,25778,25988.12
5028,25778,25988.12
5029,25778,25988.12
5030,25778,25988.12
5031,25778,25988.12
5032,25778,25988.12
5033,25778,26026.44
5034,25778,26026.44
5035,25778,26026.44
5036,25778,26026.44
5037,25778,26026.44
5038,25778,26051.2
5039,25778,25991.86
5040,25778,25975.46
5041,25778,25975.46
5042,25778,25975.46
5043,25778,25975.46
5044,25778,25975.46
5045,25778,25975.46
5046,25778,25975.46
5047,25778,25975.46
5048,25778,25975.46
5049,25778,25975.46
5050,25778,25975.46
5051,25778,25975.46
5052,25778,25975.46
5053,25778,25975.46
5054,25778,25975.46
5055,25778,25975.46
5056,25778,25975.46
5057,25778,25975.46
5058,25778,25975.46
5059,25778,25975.46
5060,25778,25975.46
5061,25778,25962.74
5062,25778,25962.74
5063,25778,25962.74
5064,25778,25962.74
5065,25778,25962.74
5066,25778,25962.74
5067,25778,25962.74
5068,25778,25962.74
5069,25778,25923.6
5070,25778,25923.6
5071,25778,25923.6
5072,25778,25923.6
5073,25778,25923.6
5074,25778,25923.6
5075,25778,25923.6
5076,25778,25923.6
5077,25778,25923.6
5078,25778,26019.5
5079,25778,26019.5
5080,25778,26019.5
5081,25778,26019.5
5082,25778,26019.5
5083,25778,26019.5
5084,25778,26019.5
5085,25778,26019.5
5086,25778,26019.5
5087,25778,26019.5
5088,25778,26019.5
5089,25778,26019.5
5090,25778,26019.5
5091,25778,26019.5
5092,25778,26019.5
5093,25778,26019.5
5094,25778,26019.5
5095,25778,26105.16
5096,25778,26207.92
5097,25778,26207.92
5098,25778,26128.18
5099,25778,26128.18
5100,25778,26128.18
5101,25778,26128.18
5102,25778,26261.08
5103,25778,26261.08
5104,25778,26366.72
5105,25778,26366.72
5106,25778,26328.4
5107,25778,26312.24
5108,25778,26312.24
5109,25778,26312.24
5110,25778,26312.24
5111,25778,26312.24
5112,25778,26312.24
5113,25778,26312.24
5114,25778,26312.24
5115,25778,26312.24
5116,25778,26312.24
5117,25778,26312.24
5118,25778,26312.24
5119,25778,26312.24
5120,25778,26312.24
5121,25778,26287.48
5122,25778,26287.48
5123,25778,26287.48
5124,25778,26287.48
5125,25778,26219.16
5126,25778,26219.16
5127,25778,26219.16
5128,25778,26219.16
5129,25778,26116.4
5130,25778,26116.4
5131,25778,26116.4
5132,25778,26010.76
5133,25778,26010.76
5134,25778,26010.76
5135,25778,26010.76
5136,25778,26010.76
5137,25778,26010.76
5138,25778,26010.76
5139,25778,26010.76
5140,25778,26010.76
5141,25778,26010.76
5142,25778,26010.76
5143,25778,26010.76
5144,25778,26010.76
5145,25778,26010.76
5146,25778,26010.76
5147,25778,26010.76
5148,25778,26100.5
5149,25778,26100.5
5150,25778,26100.5
5151,25778,26100.5
5152,25778,26100.5
5153,25778,26100.5
5154,25778,26100.5
5155,25778,26160.48
5156,25778,26160.48
5157,25778,26160.48
5158,25778,26160.48
5159,25778,26160.48
5160,25778,26155.52
5161,25778,26155.52
5162,25778,26155.52
5163,25778,26155.52
5164,25778,26065.78
5165,25778,26065.78
5166,25778,26065.78
5167,25778,26065.78
5168,25778,26171.86
5169,25778,26171.86
5170,25778,26171.86
5171,25778,26171.86
5172,25778,26171.86
5173,25778,26171.86
5174,25778,26171.86
5175,25778,26171.86
5176,25778,26171.86
5177,25778,26171.86
5178,25778,26171.86
5179,25778,26171.86
5180,25778,26171.86
5181,25778,26171.86
5182,25778,26038.96
5183,25778,26038.96
5184,25778,25978.98
5185,25778,25978.98
5186,25778,25978.98
5187,25778,25978.98
5188,25778,25978.98
5189,25778,25872.9
5190,25778,25872.9
5191,25778,26008.5
5192,25778,26008.5
5193,25778,26011.82
5194,25778,26011.82
5195,25778,26011.82
5196,25778,25926.16
5197,25778,25926.16
5198,25778,25926.16
5199,25778,25926.16
5200,25778,25926.16
5201,25778,25926.16
5202,25778,25926.16
5203,25778,25926.16
5204,25778,25926.16
5205,25778,25926.16
5206,25778,25926.16
5207,25778,25926.16
5208,25778,25926.16
5209,25778,25926.16
5210,25778,25926.16
5211,25778,25926.16
5212,25778,25926.16
5213,25778,25926.16
5214,25778,25926.16
5215,25778,25926.16
5216,25778,25926.16
5217,25778,25926.16
5218,25778,25926.16
5219,25778,25926.16
5220,25778,25925.44
5221,25778,25925.44
5222,25778,25925.44
5223,25778,25925.44
5224,25778,25925.44
5225,25778,25925.44
5226,25778,26061.42
5227,25778,26061.42
5228,25778,26061.42
5229,25778,26061.42
5230,25778,26061.42
5231,25778,26061.42
5232,25778,26061.42
5233,25778,26061.42
5234,25778,26061.42
5235,25778,26061.42
5236,25778,26061.42
5237,25778,26061.42
5238,25778,26061.42
5239,25778,26061.42
5240,25778,26061.42
5241,25778,26061.42
5242,25778,26061.42
5243,25778,26061.42
5244,25778,26052.9
5245,25778,26052.9
5246,25778,26052.9
5247,25778,26052.9
5248,25778,26049.58
5249,25778,26049.58
5250,25778,26175.32
5251,25778,26175.32
5252,25778,26039.34
5253,25778,26039.34
5254,25778,26039.34
5255,25778,26039.34
5256,25778,26039.34
5257,25778,26039.34
5258,25778,26039.34
5259,25778,26039.34
5260,25778,25903.74
5261,25778,25903.74
5262,25778,25944.12
5263,25778,25944.12
5264,25778,25944.12
5265,25778,25944.12
5266,25778,25944.12
5267,25778,25944.12
5268,25778,25944.12
5269,25778,25852.62
5270,25778,25852.62
5271,25778,25852.62
5272,25778,25852.62
5273,25778,25852.62
5274,25778,25852.62
5275,25778,25852.62
5276,25778,25852.62
5277,25778,25852.62
5278,25778,25818.38
5279,25778,25818.38
5280,25778,25818.38
5281,25778,25818.38
5282,25778,25818.38
5283,25778,25818.38
5284,25778,25818.38
5285,25778,25855.36
5286,25778,25855.36
5287,25778,25855.36
5288,25778,25855.36
5289,25778,25855.36
5290,25778,25855.36
5291,25778,25818.38
5292,25778,25818.38
5293,25778,25818.38
5294,25778,25818.38
5295,25778,25818.38
5296,25778,25818.38
5297,25778,25818.38
5298,25778,25818.38
5299,25778,25818.38
5300,25778,25818.38
5301,25778,25818.38
5302,25778,25818.38
5303,25778,25818.38
5304,25778,25818.38
5305,25778,25818.38
5306,25778,25818.38
5307,25778,25818.38
5308,25778,25818.38
5309,25778,25818.38
5310,25778,25818.38
5311,25778,25818.38
5312,25778,25818.38
5313,25778,25818.38
5314,25778,25818.38
5315,25778,25818.38
5316,25778,25818.38
5317,25778,25818.38
5318,25778,25818.38
5319,25778,25818.38
5320,25778,25818.38
5321,25778,25818.38
5322,25778,25818.38
5323,25778,25818.38
5324,25778,25818.38
5325,25778,25818.38
5326,25778,25940.3
5327,25778,25940.3
5328,25778,25940.3
5329,25778,25940.3
5330,25778,25940.3
5331,25778,25940.3
5332,25778,25988.8
5333,25778,25988.8
5334,25778,25988.8
5335,25654,25986.32
5336,25654,25986.32
5337,25654,25986.32
5338,25654,25986.32
5339,25654,25986.32
5340,25654,25986.32
5341,25654,25986.32
5342,25654,25986.32
5343,25654,25986.32
5344,25654,25986.32
5345,25654,25986.32
5346,25654,25986.32
5347,25654,25986.32
5348,25654,25986.32
5349,25654,25986.32
5350,25654,25986.32
5351,25654,25986.32
5352,25654,25986.32
5353,25654,26062.12
5354,25654,26062.12
5355,25654,26062.12
5356,25654,26062.12
5357,25654,26062.12
5358,25654,26062.12
5359,25654,26062.12
5360,25654,26021.74
5361,25654,26021.74
5362,25654,26021.74
5363,25654,26021.74
5364,25654,26021.74
5365,25654,26071.2
5366,25778,26073.68
5367,25778,26073.68
5368,25778,26073.68
5369,25778,26073.68
5370,25778,26073.68
5371,25778,26073.68
5372,25778,26073.68
5373,25778,26073.68
5374,25778,26025.18
5375,25778,26025.18
5376,25778,26025.18
5377,25778,25903.26
5378,25778,25903.26
5379,25778,25955.7
5380,25778,25955.7
5381,25778,25955.7
5382,25778,25955.7
5383,25778,25955.7
5384,25778,25955.7
5385,25778,25955.7
5386,25778,25955.7
5387,25778,25955.7
5388,25778,25955.7
5389,25778,25955.7
5390,25778,25955.7
5391,25778,25955.7
5392,25778,25955.7
5393,25778,25955.7
5394,25778,25955.7
5395,25778,25955.7
5396,25778,25955.7
5397,25778,25955.7
5398,25778,25955.7
5399,25778,25955.7
5400,25778,25955.7
5401,25778,25955.7
5402,25778,25955.7
5403,25778,25955.7
5404,25778,25906.24
5405,25778,25906.24
5406,25778,25906.24
5407,25778,25906.24
5408,25778,25925.78
5409,25778,25925.78
5410,25778,25925.78
5411,25778,25925.78
5412,25778,26063.74
5413,25778,26063.74
5414,25778,26063.74
5415,25778,26063.74
5416,25778,26063.74
5417,25778,26063.74
5418,25778,26071.82
5419,25778,26071.82
5420,25778,26071.82
5421,25778,26071.82
5422,25778,26071.82
5423,25778,26071.82
5424,25778,26071.82
5425,25778,26063.7
5426,25778,26063.7
5427,25778,26063.7
5428,25778,26063.7
5429,25778,26063.7
5430,25778,26063.7
5431,25778,26063.7
5432,25778,26063.7
5433,25778,26063.7
5434,25778,26063.7
5435,25778,26063.7
5436,25778,26155.74
5437,25778,26155.74
5438,25778,26155.74
5439,25778,26155.74
5440,25778,26155.74
5441,25778,26155.74
5442,25778,26017.78
5443,25778,26017.78
5444,25778,26017.78
5445,25778,26017.78
5446,25778,26017.78
5447,25778,26017.78
5448,25778,26017.78
5449,25778,26017.78
5450,25778,26017.78
5451,25778,26017.78
5452,25778,26017.78
5453,25778,26009.7
5454,25778,26009.7
5455,25778,26009.7
5456,25778,26009.7
5457,25778,26009.7
5458,25778,26009.7
5459,25778,26009.7
5460,25778,26009.7
5461,25778,26009.7
5462,25778,26009.7
5463,25778,26009.7
5464,25778,26009.7
5465,25778,26009.7
5466,25778,26009.7
5467,25778,26009.7
5468,25778,26104.86
5469,25778,26157.78
5470,25778,26157.78
5471,25778,26157.78
5472,25778,26157.78
5473,25778,26065.74
5474,25778,25970.58
5475,25778,25970.58
5476,25778,25894.78
5477,25778,25875.24
5478,25778,25875.24
5479,25778,25875.24
5480,25778,25875.24
5481,25778,25875.24
5482,25778,25875.24
5483,25778,25875.24
5484,25778,25875.24
5485,25778,25875.24
5486,25778,25875.24
5487,25778,25875.24
5488,25778,25900.14
5489,25778,25900.14
5490,25778,25900.14
5491,25778,25900.14
5492,25778,25900.14
5493,25778,25900.14
5494,25778,25900.14
5495,25778,25900.14
5496,25778,25875.24
5497,25778,25875.24
5498,25778,25875.24
5499,25778,25875.24
5500,25778,25875.24
5501,25778,26002.16
5502,25778,26002.16
5503,25778,26110.26
5504,25778,26110.26
5505,25778,26110.26
5506,25778,26065.94
5507,25778,26065.94
5508,25778,26065.94
5509,25778,26065.94
5510,25778,26065.94
5511,25778,26065.94
5512,25778,26065.94
5513,25778,26106.58
5514,25778,26106.58
5515,25778,26106.58
5516,25778,26106.58
5517,25778,26106.58
5518,25778,26106.58
5519,25778,26106.58
5520,25778,26106.58
5521,25778,25979.66
5522,25778,25979.66
5523,25778,25979.66
5524,25778,25979.66
5525,25778,25930.0
5526,25778,25930.0
5527,25778,25930.0
5528,25778,25930.0
5529,25778,26046.36
5530,25778,26046.36
5531,25778,26046.36
5532,25778,26046.36
5533,25778,26046.36
5534,25778,26046.36
5535,25778,26046.36
5536,25778,26046.36
5537,25778,26094.98
5538,25778,26094.98
5539,25778,26094.98
5540,25778,26094.98
5541,25778,26042.06
5542,25778,26042.06
5543,25778,26042.06
5544,25778,26042.06
5545,25778,26042.06
5546,25778,26042.06
5547,25778,26042.06
5548,25778,26042.06
5549,25778,26042.06
5550,25778,26042.06
5551,25778,26042.06
5552,25778,25993.44
5553,25778,25993.44
5554,25778,25993.44
5555,25778,25993.44
5556,25778,25993.44
5557,25778,25993.44
5558,25778,25993.44
5559,25778,25993.44
5560,25778,25993.44
5561,25778,25993.44
5562,25778,25993.44
5563,25778,26020.96
5564,25778,26020.96
5565,25778,26043.18
5566,25778,25926.82
5567,25778,25926.82
5568,25778,25997.04
5569,25778,25974.82
5570,25778,25974.82
5571,25778,25974.82
5572,25778,25934.18
5573,25778,25875.74
5574,25778,25875.74
5575,25778,25882.28
5576,25778,25882.28
5577,25778,25882.28
5578,25778,25882.28
5579,25778,25882.28
5580,25778,25882.28
5581,25778,25882.28
5582,25778,25882.28
5583,25778,25882.28
5584,25778,25882.28
5585,25778,25882.28
5586,25778,25882.28
5587,25778,25882.28
5588,25778,25980.14
5589,25778,25980.14
5590,25778,25909.92
5591,25778,25909.92
5592,25778,25909.92
5593,25778,25909.92
5594,25778,25909.92
5595,25778,25909.92
5596,25778,25909.92
5597,25778,25909.92
5598,25778,25936.12
5599,25778,25936.12
5600,25778,25936.12
5601,25778,25936.12
5602,25778,25936.12
5603,25778,25936.12
5604,25778,25936.12
5605,25778,25936.12
5606,25778,25936.12
5607,25778,25936.12
5608,25778,25936.12
5609,25778,25987.98
5610,25778,25987.98
5611,25778,25987.98
5612,25778,25987.98
5613,25778,25987.98
5614,25778,25987.98
5615,25778,25987.98
5616,25778,26085.1
5617,25778,26085.1
5618,25778,26085.1
5619,25778,26085.1
5620,25778,26085.1
5621,25778,26085.1
5622,25778,26085.1
5623,25778,26085.1
5624,25778,26085.1
5625,25778,26085.1
5626,25778,26085.1
5627,25778,26085.1
5628,25778,26058.9
5629,25778,26058.9
5630,25778,26058.9
5631,25778,26058.9
5632,25778,25934.26
5633,25778,25934.26
5634,25778,25934.26
5635,25778,25934.26
5636,25778,25934.26
5637,25778,25934.26
5638,25778,25934.26
5639,25778,25934.26
5640,25778,25934.26
5641,25778,25934.26
5642,25778,25934.26
5643,25778,25934.26
5644,25778,25934.26
5645,25778,25934.26
5646,25778,25934.26
5647,25778,25934.26
5648,25778,25934.26
5649,25778,25934.26
5650,25778,25934.26
5651,25778,25934.26
5652,25778,25934.26
5653,25778,25974.78
5654,25778,25974.78
5655,25778,25974.78
5656,25778,25974.78
5657,25778,25876.92
5658,25778,25876.92
5659,25778,25876.92
5660,25778,25876.92
5661,25778,25876.92
5662,25778,25876.92
5663,25778,25876.92
5664,25778,25876.92
5665,25778,25876.92
5666,25778,25876.92
5667,25778,25876.92
5668,25778,25876.92
5669,25778,25876.92
5670,25778,25876.92
5671,25778,25876.92
5672,25778,25876.92
5673,25778,25876.92
5674,25778,25876.92
5675,25778,25870.38
5676,25778,25870.38
5677,25778,25870.38
5678,25778,25870.38
5679,25778,25870.38
5680,25778,25870.38
5681,25778,25870.38
5682,25778,25870.38
5683,25778,25870.38
5684,25778,25870.38
5685,25778,25870.38
5686,25778,25870.38
5687,25778,25870.38
5688,25778,25870.38
5689,25778,26007.32
5690,25778,26007.32
5691,25778,26007.32
5692,25778,26007.32
5693,25778,26108.1
5694,25778,26108.1
5695,25778,26108.1
5696,25778,26108.1
5697,25778,26108.1
5698,25778,26108.1
5699,25778,26108.1
5700,25778,26108.1
5701,25778,26108.1
5702,25778,26108.1
5703,25778,26108.1
5704,25778,26108.1
5705,25778,26108.1
5706,25778,26108.1
5707,25778,26108.1
5708,25778,26108.1
5709,25778,26108.1
5710,25778,26108.1
5711,25778,26108.1
5712,25778,26108.1
5713,25778,26108.1
5714,25778,26088.58
5715,25778,26088.58
5716,25778,26088.58
5717,25778,26179.0
5718,25778,26042.06
5719,25778,26042.06
5720,25778,26042.06
5721,25778,26042.06
5722,25778,25951.64
5723,25778,25850.86
5724,25778,25850.86
5725,25778,25850.86
5726,25778,25850.86
5727,25778,25850.86
5728,25778,25850.86
5729,25778,25850.86
5730,25778,25850.86
5731,25778,25850.86
5732,25778,25850.86
5733,25778,25850.86
5734,25778,25850.86
5735,25778,25850.86
5736,25778,25850.86
5737,25778,25850.86
5738,25778,25850.86
5739,25778,25850.86
5740,25778,25850.86
5741,25778,25850.86
5742,25778,25850.86
5743,25778,25850.86
5744,25778,25850.86
5745,25778,25850.86
5746,25778,25884.54
5747,25778,25884.54
5748,25778,25884.54
5749,25778,25884.54
5750,25778,25884.54
5751,25778,25884.54
5752,25778,25884.54
5753,25778,25884.54
5754,25778,25884.54
5755,25778,25884.54
5756,25778,25884.54
5757,25778,25884.54
5758,25778,25884.54
5759,25778,25884.54
5760,25778,25884.54
5761,25778,25884.54
5762,25778,25884.54
5763,25778,25884.54
5764,25778,25850.86
5765,25778,25850.86
5766,25778,25850.86
5767,25778,25850.86
5768,25778,25850.86
5769,25778,25850.86
5770,25778,25850.86
5771,25778,25850.86
5772,25778,25850.86
5773,25778,25850.86
5774,25778,25850.86
5775,25778,25850.86
5776,25778,25850.86
5777,25778,25850.86
5778,25778,25850.86
5779,25778,25850.86
5780,25778,25850.86
5781,25778,25850.86
5782,25778,25850.86
5783,25778,25850.86
5784,25778,25850.86
5785,25778,25850.86
5786,25778,25850.86
5787,25778,25850.86
5788,25778,25850.86
5789,25778,25829.86
5790,25778,25829.86
5791,25778,25829.86
5792,25778,25829.86
5793,25778,25829.86
5794,25778,25829.86
5795,25778,25829.86
5796,25778,25829.86
5797,25778,25829.86
5798,25778,25778.0
5799,25778,25778.0
5800,25778,25809.34
5801,25778,25809.34
5802,25778,25778.0
5803,25778,25778.0
5804,25778,25778.0
5805,25778,25778.0
5806,25778,25778.0
5807,25778,25778.0
5808,25778,25778.0
5809,25778,25778.0
5810,25778,25778.0
5811,25778,25852.6
5812,25778,25852.6
5813,25778,25852.6
5814,25778,25852.6
5815,25778,25852.6
5816,25778,25852.6
5817,25778,25852.6
5818,25778,25852.6
5819,25778,25852.6
5820,25778,25852.6
5821,25778,25860.74
5822,25778,25860.74
5823,25778,25860.74
5824,25778,25860.74
5825,25778,25860.74
5826,25778,25860.74
5827,25778,25860.74
5828,25778,25860.74
5829,25778,25860.74
5830,25778,25860.74
5831,25778,25914.58
5832,25778,25914.58
5833,25778,25914.58
5834,25778,25914.58
5835,25778,25914.58
5836,25778,25914.58
5837,25778,25914.58
5838,25778,25914.58
5839,25778,25914.58
5840,25778,25914.58
5841,25778,25914.58
5842,25778,25914.58
5843,25778,25955.92
5844,25778,25955.92
5845,25778,25955.92
