iteration,best_solution,average_solution
5195,26253,26490.7
5196,26253,26557.18
5197,26253,26557.18
5198,26253,26557.18
5199,26253,26574.26
5200,26253,26507.16
5201,26253,26507.16
5202,26253,26507.16
5203,26253,26692.68
5204,26253,26718.02
5205,26253,26605.28
5206,26253,26605.28
5207,26253,26605.28
5208,26253,26579.94
5209,26253,26579.94
5210,26253,26579.94
5211,26253,26713.6
5212,26253,26713.6
5213,26253,26713.6
5214,26253,26528.08
5215,26253,26528.08
5216,26253,26575.16
5217,26253,26575.16
5218,26253,26575.16
5219,26253,26575.16
5220,26253,26575.16
5221,26253,26575.16
5222,26253,26575.16
5223,26253,26488.78
5224,26253,26488.78
5225,26253,26488.78
5226,26253,26561.7
5227,26253,26471.64
5228,26253,26471.64
5229,26253,26471.64
5230,26253,26572.04
5231,26253,26572.04
5232,26253,26686.74
5233,26253,26686.74
5234,26253,26471.64
5235,26253,26471.64
5236,26253,26471.64
5237,26253,26471.64
5238,26253,26490.76
5239,26253,26405.16
5240,26253,26405.16
5241,26253,26487.02
5242,26253,26487.02
5243,26253,26487.02
5244,26253,26487.02
5245,26253,26568.32
5246,26253,26568.32
5247,26253,26506.16
5248,26253,26506.16
5249,26253,26506.16
5250,26253,26506.16
5251,26253,26424.86
5252,26253,26424.86
5253,26253,26424.86
5254,26253,26424.86
5255,26253,26424.86
5256,26253,26424.86
5257,26253,26424.86
5258,26253,26424.86
5259,26253,26325.92
5260,26253,26325.92
5261,26253,26445.62
5262,26253,26493.22
5263,26253,26445.62
5264,26253,26445.62
5265,26253,26445.62
5266,26253,26445.62
5267,26253,26565.86
5268,26253,26565.86
5269,26253,26446.16
5270,26253,26446.16
5271,26253,26446.16
5272,26253,26446.16
5273,26253,26446.16
5274,26253,26373.24
5275,26253,26511.26
5276,26253,26569.5
5277,26253,26569.5
5278,26253,26569.5
5279,26253,26449.26
5280,26253,26449.26
5281,26253,26449.26
5282,26253,26391.02
5283,26253,26391.02
5284,26253,26391.02
5285,26253,26391.02
5286,26253,26391.02
5287,26253,26391.02
5288,26253,26391.02
5289,26253,26391.02
5290,26253,26391.02
5291,26253,26498.28
5292,26253,26498.28
5293,26253,26360.26
5294,26253,26360.26
5295,26253,26444.8
5296,26253,26444.8
5297,26253,26444.8
5298,26253,26444.8
5299,26253,26561.4
5300,26253,26561.4
5301,26253,26561.4
5302,26253,26526.12
5303,26253,26526.12
5304,26253,26526.12
5305,26253,26601.48
5306,26253,26601.48
5307,26253,26757.04
5308,26253,26763.2
5309,26253,26763.2
5310,26253,26763.2
5311,26253,26763.2
5312,26253,26763.2
5313,26253,26763.2
5314,26253,26763.2
5315,26253,26763.2
5316,26253,26763.2
5317,26253,26763.2
5318,26253,26763.2
5319,26253,26763.2
5320,26253,26808.18
5321,26253,26808.18
5322,26253,26748.84
5323,26253,26748.84
5324,26253,26641.58
5325,26253,26641.58
5326,26253,26641.58
5327,26253,26641.58
5328,26253,26486.02
5329,26253,26486.02
5330,26253,26486.02
5331,26253,26486.02
5332,26253,26486.02
5333,26253,26486.02
5334,26253,26479.86
5335,26253,26555.84
5336,26253,26555.84
5337,26253,26555.84
5338,26253,26480.48
5339,26253,26474.52
5340,26253,26477.58
5341,26253,26588.36
5342,26253,26588.36
5343,26253,26588.36
5344,26253,26588.36
5345,26253,26588.36
5346,26253,26543.38
5347,26253,26543.38
5348,26253,26543.38
5349,26253,26543.38
5350,26253,26543.38
5351,26253,26467.4
5352,26253,26467.4
5353,26253,26467.4
5354,26253,26356.62
5355,26253,26356.62
5356,26253,26356.62
5357,26253,26356.62
5358,26253,26356.62
5359,26253,26356.62
5360,26253,26356.62
5361,26253,26281.26
5362,26253,26281.26
5363,26253,26281.26
5364,26253,26281.26
5365,26253,26281.26
5366,26253,26281.26
5367,26253,26281.26
5368,26253,26281.26
5369,26253,26281.26
5370,26253,26338.88
5371,26253,26338.88
5372,26253,26338.88
5373,26253,26338.88
5374,26253,26338.88
5375,26253,26338.88
5376,26253,26338.88
5377,26253,26338.88
5378,26253,26338.88
5379,26253,26338.88
5380,26253,26338.88
5381,26253,26338.88
5382,26253,26338.88
5383,26253,26338.88
5384,26253,26338.88
5385,26253,26431.76
5386,26253,26338.88
5387,26253,26281.26
5388,26253,26281.26
5389,26253,26281.26
5390,26253,26281.26
5391,26253,26281.26
5392,26253,26423.4
5393,26253,26423.4
5394,26253,26492.98
5395,26253,26464.72
5396,26253,26464.72
5397,26253,26464.72
5398,26253,26464.72
5399,26253,26464.72
5400,26253,26464.72
5401,26253,26464.72
5402,26253,26464.72
5403,26253,26464.72
5404,26253,26464.72
5405,26253,26464.72
5406,26253,26464.72
5407,26253,26464.72
5408,26253,26253.0
5409,26253,26253.0
5410,26253,26253.0
5411,26253,26284.68
5412,26253,26284.68
5413,26253,26284.68
5414,26253,26284.68
5415,26253,26284.68
5416,26253,26284.68
5417,26253,26284.68
5418,26253,26332.08
5419,26253,26473.82
5420,26253,26473.82
5421,26253,26473.82
5422,26253,26473.82
5423,26253,26473.82
5424,26253,26473.82
5425,26253,26473.82
5426,26253,26473.82
5427,26253,26473.82
5428,26253,26473.82
5429,26253,26473.82
5430,26253,26426.42
5431,26253,26426.42
5432,26253,26426.42
5433,26253,26426.42
5434,26253,26426.42
5435,26253,26426.42
5436,26253,26426.42
5437,26253,26426.42
5438,26253,26426.42
5439,26253,26426.42
5440,26253,26426.42
5441,26253,26426.42
5442,26253,26426.42
5443,26253,26426.42
5444,26253,26426.42
5445,26253,26426.42
5446,26253,26426.42
5447,26253,26426.42
5448,26253,26589.92
5449,26253,26589.92
5450,26253,26589.92
5451,26253,26589.92
5452,26253,26589.92
5453,26253,26589.92
5454,26253,26589.92
5455,26253,26589.92
5456,26253,26589.92
5457,26253,26589.92
5458,26253,26589.92
5459,26253,26448.18
5460,26253,26448.18
5461,26253,26448.18
5462,26253,26479.54
5463,26253,26479.54
5464,26253,26316.04
5465,26253,26316.04
5466,26253,26316.04
5467,26253,26316.04
5468,26253,26316.04
5469,26253,26422.48
5470,26253,26422.48
5471,26253,26498.82
5472,26253,26498.82
5473,26253,26498.82
5474,26253,26498.82
5475,26253,26498.82
5476,26253,26467.46
5477,26253,26467.46
5478,26253,26435.78
5479,26253,26435.78
5480,26253,26435.78
5481,26253,26435.78
5482,26253,26435.78
5483,26253,26435.78
5484,26253,26435.78
5485,26253,26435.78
5486,26253,26521.54
5487,26253,26521.54
5488,26253,26521.54
5489,26253,26521.54
5490,26253,26521.54
5491,26253,26545.36
5492,26253,26545.36
5493,26253,26754.26
5494,26253,26754.26
5495,26253,26754.26
5496,26253,26754.26
5497,26253,26647.82
5498,26253,26647.82
5499,26253,26683.2
5500,26253,26683.2
5501,26253,26728.48
5502,26253,26728.48
5503,26253,26728.48
5504,26253,26728.48
5505,26253,26519.58
5506,26253,26519.58
5507,26253,26519.58
5508,26253,26561.06
5509,26253,26561.06
5510,26253,26561.06
5511,26253,26561.06
5512,26253,26561.06
5513,26253,26561.06
5514,26253,26561.06
5515,26253,26561.06
5516,26253,26561.06
5517,26253,26484.72
5518,26253,26484.72
5519,26253,26484.72
5520,26253,26484.72
5521,26253,26484.72
5522,26253,26484.72
5523,26253,26484.72
5524,26253,26484.72
5525,26253,26449.34
5526,26253,26449.34
5527,26253,26485.54
5528,26253,26485.54
5529,26253,26485.54
5530,26253,26485.54
5531,26253,26485.54
5532,26253,26485.54
5533,26253,26485.54
5534,26253,26485.54
5535,26253,26440.26
5536,26253,26440.26
5537,26253,26440.26
5538,26253,26440.26
5539,26253,26440.26
5540,26253,26440.26
5541,26253,26480.88
5542,26253,26730.58
5543,26253,26480.88
5544,26253,26480.88
5545,26253,26480.88
5546,26253,26476.4
5547,26253,26476.4
5548,26253,26628.68
5549,26253,26542.92
5550,26253,26542.92
5551,26253,26634.2
5552,26253,26598.0
5553,26253,26598.0
5554,26253,26598.0
5555,26253,26663.04
5556,26253,26663.04
5557,26253,26571.76
5558,26253,26547.94
5559,26253,26547.94
5560,26253,26395.66
5561,26253,26624.12
5562,26253,26757.54
5563,26253,26720.54
5564,26253,26720.54
5565,26253,26720.54
5566,26253,26720.54
5567,26253,26720.54
5568,26253,26720.54
5569,26253,26720.54
5570,26253,26720.54
5571,26253,26777.58
5572,26253,26777.58
5573,26253,26777.58
5574,26253,26777.58
5575,26253,26777.58
5576,26253,26777.58
5577,26253,26782.44
5578,26253,26553.98
5579,26253,26553.98
5580,26253,26553.98
5581,26253,26553.98
5582,26253,26553.98
5583,26253,26553.98
5584,26253,26553.98
5585,26253,26553.98
5586,26253,26553.98
5587,26253,26553.98
5588,26253,26584.26
5589,26253,26519.22
5590,26253,26519.22
5591,26253,26519.22
5592,26253,26519.22
5593,26253,26488.94
5594,26253,26488.94
5595,26253,26488.94
5596,26253,26488.94
5597,26253,26488.94
5598,26253,26488.94
5599,26253,26484.08
5600,26253,26526.44
5601,26253,26526.44
5602,26253,26526.44
5603,26253,26539.74
5604,26253,26539.74
5605,26253,26539.74
5606,26253,26539.74
5607,26253,26499.12
5608,26253,26499.12
5609,26253,26580.14
5610,26253,26580.14
5611,26253,26580.14
5612,26253,26580.14
5613,26253,26580.14
5614,26253,26524.48
5615,26253,26524.48
5616,26253,26524.48
5617,26253,26524.48
5618,26253,26524.48
5619,26253,26524.48
5620,26253,26524.48
5621,26253,26524.48
5622,26253,26524.48
5623,26253,26467.44
5624,26253,26467.44
5625,26253,26467.44
5626,26253,26467.44
5627,26253,26334.02
5628,26253,26334.02
5629,26253,26334.02
5630,26253,26334.02
5631,26253,26334.02
5632,26253,26334.02
5633,26253,26435.68
5634,26253,26500.88
5635,26253,26500.88
5636,26253,26500.88
5637,26253,26500.88
5638,26253,26500.88
5639,26253,26500.88
5640,26253,26500.88
5641,26253,26562.98
5642,26253,26505.64
5643,26253,26505.64
5644,26253,26505.64
5645,26253,26505.64
5646,26253,26505.64
5647,26253,26505.64
5648,26253,26505.64
5649,26253,26481.96
5650,26253,26849.82
5651,26253,26993.44
5652,26253,27020.2
5653,26253,26749.26
5654,26253,26749.26
5655,26253,26647.6
5656,26253,26647.6
5657,26253,26647.6
5658,26253,26550.68
5659,26253,26630.3
5660,26253,26630.3
5661,26253,26630.3
5662,26253,26709.7
5663,26253,26682.94
5664,26253,26622.18
5665,26253,26733.64
5666,26253,26733.64
5667,26253,26943.66
5668,26253,26878.46
5669,26253,26668.44
5670,26253,26668.44
5671,26253,26668.44
5672,26253,26668.44
5673,26253,26668.44
5674,26253,26556.98
5675,26253,26556.98
5676,26253,26556.98
5677,26253,26608.9
5678,26253,26608.9
5679,26253,26608.9
5680,26253,26610.62
5681,26253,26610.62
5682,26253,26610.62
5683,26253,26610.62
5684,26253,26610.62
5685,26253,26610.62
5686,26253,26610.62
5687,26253,26531.22
5688,26253,26531.22
5689,26253,26531.22
5690,26253,26531.22
5691,26253,26531.22
5692,26253,26583.28
5693,26253,26635.14
5694,26253,26635.14
5695,26253,26635.14
5696,26253,26685.0
5697,26253,26685.0
5698,26253,26800.06
5699,26253,26841.7
5700,26253,26726.64
5701,26253,26726.64
5702,26253,26726.64
5703,26253,26726.64
5704,26253,26726.64
5705,26253,26726.64
5706,26253,26726.64
5707,26253,26726.64
5708,26253,26726.64
5709,26253,26726.64
5710,26253,26726.64
5711,26253,26664.54
5712,26253,26664.54
5713,26253,26684.76
5714,26253,26684.76
5715,26253,26684.76
5716,26253,26665.9
5717,26253,26756.82
5718,26253,26756.82
5719,26253,26812.36
5720,26253,26812.36
5721,26253,26812.36
5722,26253,26812.36
5723,26253,26812.36
5724,26253,26812.36
5725,26253,26812.36
5726,26253,26760.5
5727,26253,26760.5
5728,26253,26760.5
5729,26253,26760.5
5730,26253,26760.5
5731,26253,26825.58
5732,26253,26825.58
5733,26253,26832.94
5734,26253,26906.04
5735,26253,26906.04
5736,26253,26906.04
5737,26253,26951.2
5738,26253,26909.56
5739,26253,26909.56
5740,26253,26839.48
5741,26253,27039.3
5742,26253,27039.3
5743,26253,27039.3
5744,26253,26900.68
5745,26253,26900.68
5746,26253,26835.6
5747,26253,26835.6
5748,26253,26835.6
5749,26253,26835.6
5750,26253,26835.6
5751,26253,26835.6
5752,26253,26835.6
5753,26253,26850.32
5754,26253,26850.32
5755,26253,26850.32
5756,26253,26873.76
5757,26253,26905.74
5758,26253,26905.74
5759,26253,26905.74
5760,26253,26905.74
5761,26253,26983.0
5762,26253,26983.0
5763,26253,26911.02
5764,26253,26911.02
5765,26253,26911.02
5766,26253,26833.76
5767,26253,26833.76
5768,26253,26826.4
5769,26246,26826.26
5770,26246,26826.26
5771,26246,26826.26
5772,26246,26826.26
5773,26246,26807.84
5774,26246,26868.5
5775,26253,26868.64
5776,26253,26807.44
5777,26253,26807.44
5778,26253,26807.44
5779,26253,26940.16
5780,26253,27102.04
5781,26253,27102.04
5782,26253,27193.44
5783,26253,27193.44
5784,26253,27193.44
5785,26253,27193.44
5786,26253,27141.52
5787,26253,27008.8
5788,26253,27026.48
5789,26253,27021.76
5790,26253,27021.76
5791,26253,26994.5
5792,26253,26961.44
5793,26253,26909.38
5794,26253,27021.94
5795,26253,26930.54
5796,26253,26930.54
5797,26253,26930.54
5798,26253,26930.54
5799,26253,26857.44
5800,26253,26857.44
5801,26253,26857.44
5802,26253,26857.44
5803,26253,26857.44
5804,26253,26906.96
5805,26253,26906.96
5806,26253,26954.08
5807,26253,26712.7
5808,26253,26712.7
5809,26253,26712.7
5810,26253,26829.8
5811,26253,26829.8
5812,26253,26738.88
5813,26253,26738.88
5814,26253,26738.88
5815,26253,26689.36
5816,26253,26689.36
5817,26253,26689.36
5818,26253,26689.36
5819,26253,26572.26
5820,26253,26572.26
5821,26253,26572.26
5822,26253,26529.48
5823,26253,26529.48
5824,26253,26529.48
5825,26253,26529.48
5826,26253,26582.84
5827,26253,26631.98
5828,26253,26631.98
5829,26253,26631.98
5830,26253,26631.98
5831,26253,26584.86
5832,26253,26584.86
5833,26253,26584.86
5834,26253,26557.98
5835,26253,26557.98
5836,26253,26557.98
5837,26253,26557.98
5838,26253,26557.98
5839,26253,26557.98
5840,26253,26504.62
5841,26253,26504.62
5842,26253,26504.62
5843,26253,26504.62
5844,26253,26504.62
5845,26253,26504.62
5846,26253,26504.62
5847,26253,26504.62
5848,26253,26504.62
5849,26253,26504.62
5850,26253,26504.62
5851,26253,26504.62
5852,26253,26436.56
5853,26253,26436.56
5854,26253,26584.7
5855,26253,26774.78
5856,26253,26774.78
5857,26253,26774.78
5858,26253,26774.78
5859,26253,26774.78
5860,26253,26774.78
5861,26253,26774.78
5862,26253,26774.78
5863,26253,26712.4
5864,26253,26522.32
5865,26253,26522.32
5866,26253,26756.6
5867,26253,26756.6
5868,26253,26639.86
5869,26253,26639.86
5870,26253,26554.1
5871,26253,26554.1
5872,26253,26678.14
5873,26253,26678.14
5874,26253,26678.14
5875,26253,26678.14
5876,26253,26678.14
5877,26253,26678.14
5878,26253,26678.14
5879,26253,26678.14
5880,26253,26678.14
5881,26253,26678.14
5882,26253,26678.14
5883,26253,26678.14
5884,26253,26678.14
5885,26253,26678.14
5886,26253,26678.14
5887,26253,26639.34
5888,26253,26639.34
5889,26253,26639.34
5890,26253,26554.1
5891,26253,26634.58
5892,26253,26634.58
5893,26253,26634.58
5894,26253,26716.82
5895,26253,26794.96
5896,26253,26794.96
5897,26253,26876.26
5898,26253,26876.26
5899,26253,26876.26
5900,26253,26876.26
5901,26253,26876.26
5902,26253,26876.26
5903,26253,26834.3
5904,26253,26955.6
5905,26253,26955.6
5906,26253,26955.6
5907,26253,26955.6
5908,26253,27003.86
5909,26253,27003.86
5910,26253,27245.36
5911,26253,27196.22
5912,26253,27114.92
5913,26253,27114.92
5914,26253,27177.98
5915,26253,27292.54
5916,26253,27274.86
5917,26253,27292.96
5918,26253,27171.66
5919,26253,27133.14
5920,26253,27133.14
5921,26253,27133.14
5922,26253,27133.14
5923,26253,27133.14
5924,26253,27133.14
5925,26253,27133.14
5926,26253,27050.9
5927,26253,27050.9
5928,26253,27050.9
5929,26253,26909.7
5930,26253,26909.7
5931,26253,26909.7
5932,26253,26909.7
5933,26253,26909.7
5934,26253,26993.9
5935,26253,26993.9
5936,26253,26993.9
5937,26253,26993.9
5938,26253,26879.34
5939,26253,26861.24
5940,26253,26861.24
5941,26253,26909.18
5942,26253,26667.68
5943,26253,26719.96
5944,26253,26719.96
5945,26253,26619.42
5946,26253,26535.22
5947,26253,26535.22
5948,26253,26677.84
5949,26253,26677.84
5950,26253,26677.84
5951,26253,26677.84
5952,26253,26677.84
5953,26253,26629.9
5954,26253,26629.9
5955,26253,26629.9
5956,26253,26629.9
5957,26253,26629.9
5958,26253,26629.9
5959,26253,26629.9
5960,26253,26629.9
5961,26253,26629.9
5962,26253,26629.9
5963,26253,26395.62
5964,26253,26395.62
5965,26253,26395.62
5966,26253,26395.62
5967,26253,26395.62
5968,26253,26395.62
5969,26253,26395.62
5970,26253,26451.68
5971,26253,26451.68
5972,26253,26566.88
5973,26253,26566.88
5974,26253,26566.88
5975,26253,26658.34
5976,26253,26658.34
5977,26253,26658.34
5978,26253,26543.14
5979,26253,26543.14
5980,26253,26543.14
5981,26253,26487.08
5982,26253,26617.32
5983,26253,26525.86
5984,26253,26525.86
5985,26253,26525.86
5986,26253,26383.24
5987,26253,26383.24
5988,26253,26383.24
5989,26253,26383.24
5990,26253,26383.24
5991,26253,26383.24
5992,26253,26475.4
5993,26253,26475.4
5994,26253,26475.4
5995,26253,26475.4
5996,26253,26475.4
5997,26253,26475.4
5998,26253,26646.62
5999,26253,26646.62
6000,26253,26646.62
6001,26253,26554.46
6002,26253,26554.46
6003,26253,26554.46
6004,26253,26554.46
6005,26253,26554.46
6006,26253,26554.46
6007,26253,26383.24
6008,26253,26253.0
6009,26253,26253.0
6010,26253,26253.0
6011,26253,26253.0
6012,26253,26253.0
6013,26253,26253.0
6014,26253,26253.0
6015,26253,26253.0
6016,26253,26253.0
6017,26253,26426.28
6018,26253,26426.28
6019,26253,26472.5
6020,26197,26471.38
6021,26197,26471.38
6022,26197,26471.38
6023,26197,26471.38
6024,26197,26471.38
6025,26197,26471.38
6026,26197,26471.38
6027,26197,26471.38
6028,26197,26487.74
6029,26197,26487.74
6030,26197,26487.74
6031,26197,26441.52
6032,26197,26441.52
6033,26197,26441.52
6034,26253,26442.64
6035,26253,26442.64
6036,26253,26442.64
6037,26253,26442.64
6038,26253,26442.64
6039,26253,26442.64
6040,26253,26442.64
6041,26253,26442.64
6042,26253,26442.64
6043,26253,26442.64
6044,26253,26442.64
6045,26253,26442.64
6046,26253,26442.64
6047,26253,26442.64
6048,26253,26442.64
6049,26253,26442.64
6050,26253,26518.7
6051,26253,26518.7
6052,26253,26518.7
6053,26253,26518.7
6054,26253,26518.7
6055,26253,26524.86
6056,26253,26585.16
6057,26253,26585.16
6058,26253,26588.78
6059,26253,26582.62
6060,26253,26582.62
6061,26253,26656.46
6062,26253,26656.46
6063,26253,26656.46
6064,26253,26596.16
6065,26253,26596.16
6066,26253,26672.84
6067,26253,26672.84
6068,26253,26672.84
6069,26253,26592.54
6070,26253,26576.18
6071,26253,26584.26
6072,26253,26635.84
6073,26253,26562.0
6074,26253,26562.0
6075,26253,26562.0
6076,26253,26562.0
6077,26253,26764.78
6078,26253,26764.78
6079,26253,26764.78
6080,26253,26764.78
6081,26253,26713.2
6082,26253,26992.14
6083,26253,27065.02
6084,26253,27065.02
6085,26253,27065.02
6086,26253,27065.02
6087,26253,26854.16
6088,26253,26854.16
6089,26253,26854.16
6090,26253,26854.16
6091,26253,26854.16
6092,26253,26854.16
6093,26253,26781.28
6094,26253,26781.28
6095,26253,26781.28
6096,26253,26781.28
6097,26253,26802.24
6098,26253,26802.24
6099,26253,26802.24
6100,26253,26802.24
6101,26253,26872.98
6102,26253,26872.98
6103,26253,27115.1
6104,26253,27115.1
6105,26253,26941.82
6106,26253,26941.82
6107,26253,26941.82
6108,26253,26965.58
6109,26253,26965.58
6110,26253,26996.42
6111,26253,26996.42
6112,26253,26996.42
6113,26253,27086.72
6114,26253,27086.72
6115,26253,27086.72
6116,26253,27086.72
6117,26253,27055.88
6118,26253,27055.88
6119,26253,27055.88
6120,26253,27055.88
6121,26253,27055.88
6122,26253,27153.98
6123,26253,27153.98
6124,26253,26960.18
6125,26253,26960.18
6126,26253,26960.18
6127,26253,26960.18
6128,26253,26960.18
6129,26253,26939.22
6130,26253,26939.22
6131,26253,26752.98
6132,26253,26752.98
6133,26253,26793.42
6134,26253,26793.42
6135,26253,26793.42
6136,26253,26793.42
6137,26253,26793.42
6138,26253,26643.0
6139,26253,26742.12
6140,26253,26756.44
6141,26253,26707.06
6142,26253,26707.06
6143,26253,26707.06
6144,26253,26692.74
6145,26253,26752.94
6146,26253,26729.18
6147,26253,26828.1
6148,26253,26730.0
6149,26253,26730.0
6150,26253,26730.0
6151,26253,26761.6
6152,26253,26761.6
6153,26253,26761.6
6154,26253,26662.68
6155,26253,26662.68
6156,26253,26662.68
6157,26253,26662.68
6158,26253,26662.68
6159,26253,26622.24
6160,26253,26622.24
6161,26253,26648.68
6162,26253,26648.68
6163,26253,26572.62
6164,26253,26572.62
6165,26253,26572.62
6166,26253,26572.62
6167,26253,26572.62
6168,26253,26546.18
6169,26253,26546.18
6170,26253,26447.06
6171,26253,26447.06
6172,26253,26529.84
6173,26253,26529.84
6174,26253,26529.84
6175,26253,26529.84
6176,26253,26529.84
6177,26253,26619.82
6178,26253,26619.82
6179,26253,26619.82
6180,26253,26619.82
6181,26253,26619.82
6182,26253,26619.82
6183,26253,26709.58
6184,26253,26709.58
6185,26253,26709.58
6186,26253,26709.58
6187,26253,26709.58
6188,26253,26709.58
6189,26253,26709.58
6190,26253,26697.62
6191,26253,26607.32
6192,26253,26607.32
6193,26253,26607.32
6194,26253,26607.32
6195,26253,26607.32
6196,26253,26607.32
6197,26253,26690.1
6198,26253,26690.1
6199,26253,26861.1
6200,26253,26688.34
6201,26253,26688.34
6202,26253,26688.34
6203,26253,26688.34
6204,26253,26669.72
6205,26253,26669.72
6206,26253,26586.94
6207,26253,26586.94
6208,26253,26586.94
6209,26253,26686.6
6210,26253,26686.6
6211,26253,26686.6
6212,26253,26686.6
6213,26253,26626.4
6214,26253,26626.4
6215,26253,26626.4
6216,26253,26638.2
6217,26253,26467.2
6218,26253,26579.94
6219,26253,26579.94
6220,26253,26579.94
6221,26253,26579.94
6222,26253,26480.28
6223,26253,26480.28
6224,26253,26467.3
6225,26253,26467.3
6226,26253,26467.3
6227,26253,26467.3
6228,26253,26631.8
6229,26253,26620.0
6230,26253,26620.0
6231,26253,26620.0
6232,26253,26620.0
6233,26253,26704.12
6234,26253,26704.12
6235,26253,26704.12
6236,26253,26704.12
6237,26253,26704.12
6238,26253,26785.46
6239,26253,26785.46
6240,26253,26785.46
6241,26253,26785.46
6242,26253,26695.7
6243,26253,26695.7
6244,26253,26695.7
6245,26253,26511.84
6246,26253,26511.84
6247,26253,26511.84
6248,26253,26511.84
6249,26253,26511.84
6250,26253,26511.84
6251,26253,26511.84
6252,26253,26511.84
6253,26253,26641.14
6254,26253,26641.14
6255,26253,26645.38
6256,26253,26645.38
6257,26253,26645.38
6258,26253,26645.38
6259,26253,26645.38
6260,26253,26645.38
6261,26253,26645.38
6262,26253,26645.38
6263,26253,26645.38
6264,26253,26645.38
6265,26253,26645.38
6266,26253,26645.38
6267,26253,26532.64
6268,26253,26631.78
6269,26253,26631.78
6270,26253,26631.78
6271,26253,26736.26
6272,26253,26736.26
6273,26253,26736.26
6274,26253,26750.2
6275,26253,26768.22
6276,26253,26768.22
6277,26253,26669.08
6278,26253,26669.08
6279,26253,26535.54
6280,26253,26593.14
6281,26253,26593.14
6282,26253,26509.02
6283,26253,26509.02
6284,26253,26509.02
6285,26253,26716.28
6286,26253,26716.28
6287,26253,26716.28
6288,26253,26716.28
6289,26253,26716.28
6290,26253,26816.78
6291,26253,26712.3
6292,26253,26607.78
6293,26253,26607.78
6294,26253,26607.78
6295,26253,26607.78
6296,26253,26607.78
6297,26253,26507.28
6298,26253,26507.28
6299,26253,26524.2
6300,26253,26524.2
6301,26253,26524.2
6302,26253,26506.18
6303,26253,26448.58
6304,26253,26448.58
6305,26253,26448.58
6306,26253,26478.8
6307,26253,26478.8
6308,26253,26478.8
6309,26253,26478.8
6310,26253,26521.68
6311,26253,26504.76
6312,26253,26504.76
6313,26253,26504.76
6314,26253,26504.76
6315,26253,26402.02
6316,26253,26402.02
6317,26253,26402.02
6318,26253,26439.46
6319,26253,26439.46
6320,26253,26439.46
6321,26253,26439.46
6322,26253,26439.46
6323,26253,26439.46
6324,26253,26439.46
6325,26253,26447.88
6326,26253,26447.88
6327,26253,26447.88
6328,26253,26586.6
6329,26253,26535.22
6330,26253,26396.5
6331,26253,26396.5
6332,26253,26396.5
6333,26253,26424.34
6334,26253,26396.5
6335,26253,26396.5
6336,26253,26396.5
6337,26253,26396.5
6338,26253,26471.64
6339,26253,26471.64
6340,26253,26487.8
6341,26253,26409.66
6342,26253,26409.66
6343,26253,26482.7
6344,26253,26482.7
6345,26253,26769.18
6346,26253,26769.18
6347,26253,26769.18
6348,26253,26769.18
6349,26253,26776.46
6350,26253,26776.46
6351,26253,26776.46
6352,26253,26776.46
6353,26253,26776.46
6354,26253,26776.46
6355,26253,26776.46
6356,26253,26489.98
6357,26253,26489.98
6358,26253,26406.42
6359,26253,26406.42
6360,26253,26406.42
6361,26253,26406.42
6362,26253,26406.42
6363,26253,26406.42
6364,26253,26406.42
6365,26253,26406.42
6366,26253,26464.9
6367,26253,26457.62
6368,26253,26457.62
6369,26253,26457.62
6370,26253,26575.8
6371,26253,26545.58
6372,26253,26502.7
6373,26253,26502.7
6374,26253,26502.7
6375,26253,26502.7
6376,26253,26550.7
6377,26253,26550.7
6378,26253,26489.28
6379,26253,26489.28
6380,26253,26430.8
6381,26253,26419.18
6382,26253,26467.04
6383,26253,26467.04
6384,26253,26365.34
6385,26253,26365.34
6386,26253,26365.34
6387,26253,26631.08
6388,26253,26631.08
6389,26253,26365.34
6390,26253,26477.9
6391,26253,26605.44
6392,26253,26605.44
6393,26253,26588.96
6394,26253,26588.96
6395,26253,26588.96
6396,26253,26588.96
6397,26253,26588.96
6398,26253,26588.96
6399,26253,26588.96
6400,26253,26588.96
6401,26253,26588.96
6402,26253,26588.96
6403,26253,26588.96
6404,26253,26541.1
6405,26253,26541.1
6406,26253,26728.88
6407,26253,26728.88
6408,26253,26773.82
6409,26253,26773.82
6410,26253,26725.82
6411,26253,26725.82
6412,26253,26725.82
6413,26253,26725.82
6414,26253,26538.04
6415,26253,26538.04
6416,26253,26538.04
6417,26253,26410.5
6418,26253,26297.94
6419,26253,26297.94
6420,26253,26297.94
6421,26253,26297.94
6422,26253,26297.94
6423,26253,26297.94
6424,26253,26297.94
6425,26253,26297.94
6426,26253,26380.52
6427,26253,26380.52
6428,26253,26380.52
6429,26253,26526.52
6430,26253,26526.52
6431,26253,26526.52
6432,26253,26443.94
6433,26253,26443.94
6434,26253,26443.94
6435,26253,26443.94
6436,26253,26443.94
6437,26253,26443.94
6438,26253,26443.94
6439,26253,26297.94
6440,26253,26424.24
6441,26253,26424.24
6442,26253,26424.24
6443,26253,26424.24
6444,26253,26598.44
6445,26253,26695.96
6446,26253,26521.76
6447,26253,26522.74
6448,26253,26477.8
6449,26253,26633.82
6450,26253,26633.82
6451,26253,26633.82
6452,26253,26633.82
6453,26253,26633.82
6454,26253,26633.82
6455,26253,26633.82
6456,26253,26633.82
6457,26253,26633.82
6458,26253,26633.82
6459,26253,26633.82
6460,26253,26632.84
6461,26253,26632.84
6462,26253,26632.84
6463,26253,26632.84
6464,26253,26632.84
6465,26253,26697.6
